Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,480661.77
Extraction Timestamp,20250727_192137
Monthly Income,"12,000.00"
Total Investment Amount,"1,327,364.40"
Total Investment Final Value,"2,927,649.41"
Total Investment Profit After Tax,"834,074.11"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"7,628.88"
Weighted Cost (should be ~0),-0.82
Weighted Investment Profit,"696,634.78"
Weighted Calculation Converged,Yes
