Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,763368.08
Extraction Timestamp,20250727_182514
Monthly Income,"12,000.00"
Total Investment Amount,"897,199.88"
Total Investment Final Value,"2,155,719.56"
Total Investment Profit After Tax,"664,715.23"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"10,120.80"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"1,270,799.93"
Weighted Calculation Converged,Yes
