Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),312
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,953177.80
Extraction Timestamp,20250728_102526
Monthly Income,"12,000.00"
Total Investment Amount,"1,030,813.32"
Total Investment Final Value,"3,190,961.09"
Total Investment Profit After Tax,"1,183,946.54"
Effective Annual Return After Tax,3.91%
Weighted Monthly Payment (30 years),"10,795.25"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"1,713,186.38"
Weighted Calculation Converged,Yes
