Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,513426.17
Extraction Timestamp,20250727_233853
Monthly Income,"12,000.00"
Total Investment Amount,"800,981.93"
Total Investment Final Value,"1,713,205.25"
Total Investment Profit After Tax,"470,483.80"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"9,107.32"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"935,018.13"
Weighted Calculation Converged,Yes
