Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),288
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,488530.75
Extraction Timestamp,20250727_231807
Monthly Income,"12,000.00"
Total Investment Amount,"1,399,174.24"
Total Investment Final Value,"3,852,088.39"
Total Investment Profit After Tax,"1,319,738.22"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"8,202.71"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"1,056,825.53"
Weighted Calculation Converged,Yes
