Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),96
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,157939.43
Extraction Timestamp,20250727_195024
Monthly Income,"12,000.00"
Total Investment Amount,"1,218.60"
Total Investment Final Value,"1,247.77"
Total Investment Profit After Tax,12.70
Effective Annual Return After Tax,0.25%
Weighted Monthly Payment (30 years),"8,251.89"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"221,036.22"
Weighted Calculation Converged,Yes
