Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),348
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1306961.71
Extraction Timestamp,20250727_232946
Monthly Income,"12,000.00"
Total Investment Amount,"1,043,908.78"
Total Investment Final Value,"3,644,357.37"
Total Investment Profit After Tax,"1,456,902.95"
Effective Annual Return After Tax,3.89%
Weighted Monthly Payment (30 years),"11,897.33"
Weighted Cost (should be ~0),-0.28
Weighted Investment Profit,"2,132,090.94"
Weighted Calculation Converged,Yes
