Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,878631.92
Extraction Timestamp,20250727_231148
Monthly Income,"12,000.00"
Total Investment Amount,"1,150,508.55"
Total Investment Final Value,"2,868,620.06"
Total Investment Profit After Tax,"917,487.76"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"9,994.12"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"1,305,491.34"
Weighted Calculation Converged,Yes
