Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),228
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,206333.16
Extraction Timestamp,20250727_151915
Monthly Income,"12,000.00"
Total Investment Amount,"1,405,990.63"
Total Investment Final Value,"2,914,544.29"
Total Investment Profit After Tax,"775,098.99"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"5,926.16"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"330,009.99"
Weighted Calculation Converged,Yes
