Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),324
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,719154.83
Extraction Timestamp,20250727_172353
Monthly Income,"12,000.00"
Total Investment Amount,"1,987,345.46"
Total Investment Final Value,"5,521,462.45"
Total Investment Profit After Tax,"1,924,157.41"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"7,717.69"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"900,654.71"
Weighted Calculation Converged,Yes
