Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),288
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,839578.32
Extraction Timestamp,20250727_182815
Monthly Income,"12,000.00"
Total Investment Amount,"1,364,925.43"
Total Investment Final Value,"3,249,925.24"
Total Investment Profit After Tax,"1,001,158.72"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"9,242.38"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"1,091,074.48"
Weighted Calculation Converged,Yes
