Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,784354.02
Extraction Timestamp,20250727_172023
Monthly Income,"12,000.00"
Total Investment Amount,"1,541,029.16"
Total Investment Final Value,"3,606,218.86"
Total Investment Profit After Tax,"1,094,092.93"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"8,551.60"
Weighted Cost (should be ~0),-0.49
Weighted Investment Profit,"914,970.36"
Weighted Calculation Converged,Yes
