Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,194973.34
Extraction Timestamp,20250727_185137
Monthly Income,"12,000.00"
Total Investment Amount,"549,598.89"
Total Investment Final Value,"886,585.53"
Total Investment Profit After Tax,"164,424.41"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"7,309.26"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"322,401.05"
Weighted Calculation Converged,Yes
