Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),360
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,468727.93
Extraction Timestamp,20250727_193946
Monthly Income,"12,000.00"
Total Investment Amount,"1,916,930.67"
Total Investment Final Value,"7,481,084.01"
Total Investment Profit After Tax,"3,142,354.54"
Effective Annual Return After Tax,4.12%
Weighted Monthly Payment (30 years),"7,712.91"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"1,403,069.45"
Weighted Calculation Converged,Yes
