Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),120
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,195631.64
Extraction Timestamp,20250727_191305
Monthly Income,"12,000.00"
Total Investment Amount,"192,243.36"
Total Investment Final Value,"256,399.05"
Total Investment Profit After Tax,"30,123.65"
Effective Annual Return After Tax,2.51%
Weighted Monthly Payment (30 years),"7,794.82"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"247,756.63"
Weighted Calculation Converged,Yes
