Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,791530.62
Extraction Timestamp,20250727_163324
Monthly Income,"12,000.00"
Total Investment Amount,"2,264,955.23"
Total Investment Final Value,"7,314,551.54"
Total Investment Profit After Tax,"2,814,674.09"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"7,749.20"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"1,055,043.88"
Weighted Calculation Converged,Yes
