Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),264
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,894672.91
Extraction Timestamp,20250727_232609
Monthly Income,"12,000.00"
Total Investment Amount,"708,489.57"
Total Investment Final Value,"1,708,020.70"
Total Investment Profit After Tax,"528,591.49"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"11,087.25"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"1,459,510.54"
Weighted Calculation Converged,Yes
