Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),192
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,272540.38
Extraction Timestamp,20250727_183615
Monthly Income,"12,000.00"
Total Investment Amount,"831,962.42"
Total Investment Final Value,"1,526,657.74"
Total Investment Profit After Tax,"348,224.80"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"7,375.65"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"472,037.53"
Weighted Calculation Converged,Yes
