Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),216
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,539395.76
Extraction Timestamp,20250727_182305
Monthly Income,"12,000.00"
Total Investment Amount,"751,245.79"
Total Investment Final Value,"1,461,888.65"
Total Investment Profit After Tax,"361,600.12"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"9,050.47"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"840,753.87"
Weighted Calculation Converged,Yes
