Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,612074.43
Extraction Timestamp,20250729_012300
Monthly Income,"12,000.00"
Total Investment Amount,"2,402,270.42"
Total Investment Final Value,"8,658,496.14"
Total Investment Profit After Tax,"3,515,144.14"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"6,172.20"
Weighted Cost (should be ~0),-0.50
Weighted Investment Profit,"917,729.08"
Weighted Calculation Converged,Yes
