Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),360
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,625290.49
Extraction Timestamp,20250727_192759
Monthly Income,"12,000.00"
Total Investment Amount,"2,528,104.22"
Total Investment Final Value,"8,201,209.93"
Total Investment Profit After Tax,"3,162,458.39"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"6,634.71"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"791,895.87"
Weighted Calculation Converged,Yes
