Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),264
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,588396.22
Extraction Timestamp,20250727_180620
Monthly Income,"12,000.00"
Total Investment Amount,"1,292,469.81"
Total Investment Final Value,"2,977,246.58"
Total Investment Profit After Tax,"885,465.34"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"8,322.83"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"875,530.94"
Weighted Calculation Converged,Yes
