Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),264
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,354558.59
Extraction Timestamp,20250727_160944
Monthly Income,"12,000.00"
Total Investment Amount,"1,360,813.43"
Total Investment Final Value,"3,381,039.58"
Total Investment Profit After Tax,"1,068,728.76"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"7,502.89"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"807,186.48"
Weighted Calculation Converged,Yes
