Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,659608.85
Extraction Timestamp,20250727_223905
Monthly Income,"12,000.00"
Total Investment Amount,"2,396,877.00"
Total Investment Final Value,"7,883,466.94"
Total Investment Profit After Tax,"3,062,609.30"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,050.17"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"923,122.91"
Weighted Calculation Converged,Yes
