Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),252
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,324211.98
Extraction Timestamp,20250727_153204
Monthly Income,"12,000.00"
Total Investment Amount,"1,337,515.89"
Total Investment Final Value,"3,125,562.08"
Total Investment Profit After Tax,"936,969.90"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,211.28"
Weighted Cost (should be ~0),0.72
Weighted Investment Profit,"686,484.83"
Weighted Calculation Converged,Yes
