Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),264
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,468796.63
Extraction Timestamp,20250727_162920
Monthly Income,"12,000.00"
Total Investment Amount,"1,365,044.80"
Total Investment Final Value,"3,245,102.24"
Total Investment Profit After Tax,"990,939.78"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"7,764.95"
Weighted Cost (should be ~0),-0.99
Weighted Investment Profit,"802,954.21"
Weighted Calculation Converged,Yes
