Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),312
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,615321.03
Extraction Timestamp,20250727_180829
Monthly Income,"12,000.00"
Total Investment Amount,"1,567,595.96"
Total Investment Final Value,"4,631,052.40"
Total Investment Profit After Tax,"1,671,278.09"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"8,410.42"
Weighted Cost (should be ~0),0.68
Weighted Investment Profit,"1,176,404.71"
Weighted Calculation Converged,Yes
