Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),324
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,709369.70
Extraction Timestamp,20250727_190609
Monthly Income,"12,000.00"
Total Investment Amount,"1,812,099.13"
Total Investment Final Value,"5,259,518.02"
Total Investment Profit After Tax,"1,885,129.56"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"8,160.78"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"1,075,900.76"
Weighted Calculation Converged,Yes
