Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,212698.18
Extraction Timestamp,20250727_175700
Monthly Income,"12,000.00"
Total Investment Amount,"531,874.05"
Total Investment Final Value,"853,715.79"
Total Investment Profit After Tax,"156,945.60"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"7,438.73"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"340,125.65"
Weighted Calculation Converged,Yes
