Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,414380.20
Extraction Timestamp,20250727_191816
Monthly Income,"12,000.00"
Total Investment Amount,"1,832,782.74"
Total Investment Final Value,"6,335,296.48"
Total Investment Profit After Tax,"2,502,826.78"
Effective Annual Return After Tax,4.00%
Weighted Monthly Payment (30 years),"7,508.74"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"1,199,217.06"
Weighted Calculation Converged,Yes
