Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),324
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,859064.28
Extraction Timestamp,20250728_085705
Monthly Income,"12,000.00"
Total Investment Amount,"1,702,217.66"
Total Investment Final Value,"4,776,091.48"
Total Investment Profit After Tax,"1,676,076.37"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"8,880.40"
Weighted Cost (should be ~0),-0.48
Weighted Investment Profit,"1,185,781.85"
Weighted Calculation Converged,Yes
