Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),192
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,465281.36
Extraction Timestamp,20250728_084759
Monthly Income,"12,000.00"
Total Investment Amount,"496,876.78"
Total Investment Final Value,"918,892.30"
Total Investment Profit After Tax,"211,885.79"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"9,303.51"
Weighted Cost (should be ~0),0.24
Weighted Investment Profit,"807,123.46"
Weighted Calculation Converged,Yes
