Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),192
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,508307.68
Extraction Timestamp,20250728_102321
Monthly Income,"12,000.00"
Total Investment Amount,"565,123.73"
Total Investment Final Value,"980,530.25"
Total Investment Profit After Tax,"207,004.08"
Effective Annual Return After Tax,3.03%
Weighted Monthly Payment (30 years),"9,124.36"
Weighted Cost (should be ~0),-0.35
Weighted Investment Profit,"738,875.92"
Weighted Calculation Converged,Yes
