Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),108
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,196352.79
Extraction Timestamp,20250727_224251
Monthly Income,"12,000.00"
Total Investment Amount,"5,240.62"
Total Investment Final Value,"5,558.48"
Total Investment Profit After Tax,139.92
Effective Annual Return After Tax,0.56%
Weighted Monthly Payment (30 years),"8,602.21"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"318,817.91"
Weighted Calculation Converged,Yes
