Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),348
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,845238.81
Extraction Timestamp,20250727_231633
Monthly Income,"12,000.00"
Total Investment Amount,"1,735,609.91"
Total Investment Final Value,"5,776,981.01"
Total Investment Profit After Tax,"2,251,635.69"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"9,015.65"
Weighted Cost (should be ~0),0.68
Weighted Investment Profit,"1,440,390.77"
Weighted Calculation Converged,Yes
