Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),168
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,203117.38
Extraction Timestamp,20250727_174855
Monthly Income,"12,000.00"
Total Investment Amount,"739,083.26"
Total Investment Final Value,"1,225,103.90"
Total Investment Profit After Tax,"238,848.91"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"6,815.68"
Weighted Cost (should be ~0),0.28
Weighted Investment Profit,"276,917.02"
Weighted Calculation Converged,Yes
