Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),300
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,703716.61
Extraction Timestamp,20250727_182650
Monthly Income,"12,000.00"
Total Investment Amount,"1,506,142.51"
Total Investment Final Value,"4,013,953.13"
Total Investment Profit After Tax,"1,351,454.07"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"8,638.73"
Weighted Cost (should be ~0),-0.77
Weighted Investment Profit,"1,093,856.72"
Weighted Calculation Converged,Yes
