Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),216
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,505602.67
Extraction Timestamp,20250728_101233
Monthly Income,"12,000.00"
Total Investment Amount,"904,652.98"
Total Investment Final Value,"1,711,693.61"
Total Investment Profit After Tax,"409,145.02"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"8,354.03"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"687,346.88"
Weighted Calculation Converged,Yes
