Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),360
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,762565.69
Extraction Timestamp,20250727_155704
Monthly Income,"12,000.00"
Total Investment Amount,"1,989,377.40"
Total Investment Final Value,"6,931,130.96"
Total Investment Profit After Tax,"2,772,126.29"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"8,300.93"
Weighted Cost (should be ~0),-0.95
Weighted Investment Profit,"1,330,621.65"
Weighted Calculation Converged,Yes
