Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),96
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,210585.91
Extraction Timestamp,20250728_095326
Monthly Income,"12,000.00"
Total Investment Amount,736.81
Total Investment Final Value,748.55
Total Investment Profit After Tax,5.10
Effective Annual Return After Tax,0.17%
Weighted Monthly Payment (30 years),"8,696.94"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"273,682.67"
Weighted Calculation Converged,Yes
