Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),360
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,468237.94
Extraction Timestamp,20250727_171929
Monthly Income,"12,000.00"
Total Investment Amount,"2,229,001.71"
Total Investment Final Value,"8,047,454.00"
Total Investment Profit After Tax,"3,270,534.75"
Effective Annual Return After Tax,3.87%
Weighted Monthly Payment (30 years),"6,936.84"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"1,090,998.08"
Weighted Calculation Converged,Yes
