Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),288
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,557890.58
Extraction Timestamp,20250727_153455
Monthly Income,"12,000.00"
Total Investment Amount,"1,526,955.61"
Total Investment Final Value,"3,952,521.78"
Total Investment Profit After Tax,"1,298,527.78"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"7,970.60"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"929,044.30"
Weighted Calculation Converged,Yes
