Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),192
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,545080.76
Extraction Timestamp,20250727_185956
Monthly Income,"12,000.00"
Total Investment Amount,"559,422.05"
Total Investment Final Value,"944,652.29"
Total Investment Profit After Tax,"191,254.17"
Effective Annual Return After Tax,2.88%
Weighted Monthly Payment (30 years),"9,249.20"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"744,577.70"
Weighted Calculation Converged,Yes
