Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,392620.01
Extraction Timestamp,20250727_191731
Monthly Income,"12,000.00"
Total Investment Amount,"921,788.09"
Total Investment Final Value,"2,005,986.20"
Total Investment Profit After Tax,"559,828.93"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"8,346.16"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"814,211.88"
Weighted Calculation Converged,Yes
