Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),336
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,921442.64
Extraction Timestamp,20250728_083936
Monthly Income,"12,000.00"
Total Investment Amount,"1,491,446.97"
Total Investment Final Value,"4,745,541.40"
Total Investment Profit After Tax,"1,800,649.82"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"9,715.75"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"1,540,552.97"
Weighted Calculation Converged,Yes
