Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),336
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,893463.19
Extraction Timestamp,20250728_093426
Monthly Income,"12,000.00"
Total Investment Amount,"1,895,169.25"
Total Investment Final Value,"5,432,425.92"
Total Investment Profit After Tax,"1,938,402.44"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"8,645.97"
Weighted Cost (should be ~0),-0.29
Weighted Investment Profit,"1,136,830.47"
Weighted Calculation Converged,Yes
