Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,440330.46
Extraction Timestamp,20250727_171114
Monthly Income,"12,000.00"
Total Investment Amount,"1,601,147.81"
Total Investment Final Value,"3,935,019.31"
Total Investment Profit After Tax,"1,238,545.72"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"7,160.39"
Weighted Cost (should be ~0),-0.79
Weighted Investment Profit,"710,851.40"
Weighted Calculation Converged,Yes
