Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),108
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,139362.74
Extraction Timestamp,20250727_151533
Monthly Income,"12,000.00"
Total Investment Amount,"7,317.19"
Total Investment Final Value,"12,866.75"
Total Investment Profit After Tax,"2,682.28"
Effective Annual Return After Tax,5.62%
Weighted Monthly Payment (30 years),"8,496.02"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"316,217.42"
Weighted Calculation Converged,Yes
