Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,403181.02
Extraction Timestamp,20250728_111513
Monthly Income,"12,000.00"
Total Investment Amount,"474,792.53"
Total Investment Final Value,"747,307.27"
Total Investment Profit After Tax,"133,051.92"
Effective Annual Return After Tax,2.84%
Weighted Monthly Payment (30 years),"8,575.18"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"541,207.32"
Weighted Calculation Converged,Yes
