Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),168
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,411775.79
Extraction Timestamp,20250727_185741
Monthly Income,"12,000.00"
Total Investment Amount,"341,388.59"
Total Investment Final Value,"564,024.74"
Total Investment Profit After Tax,"109,487.40"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"9,242.99"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"674,612.16"
Weighted Calculation Converged,Yes
