Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),192
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,254153.84
Extraction Timestamp,20250727_195116
Monthly Income,"12,000.00"
Total Investment Amount,"819,277.57"
Total Investment Final Value,"1,521,695.22"
Total Investment Profit After Tax,"352,538.17"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"7,393.08"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"484,722.41"
Weighted Calculation Converged,Yes
