Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),300
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,586524.22
Extraction Timestamp,20250727_200106
Monthly Income,"12,000.00"
Total Investment Amount,"1,293,998.07"
Total Investment Final Value,"3,870,387.56"
Total Investment Profit After Tax,"1,400,809.36"
Effective Annual Return After Tax,3.94%
Weighted Monthly Payment (30 years),"8,966.66"
Weighted Cost (should be ~0),0.38
Weighted Investment Profit,"1,306,002.31"
Weighted Calculation Converged,Yes
