Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),288
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,398437.58
Extraction Timestamp,20250727_193742
Monthly Income,"12,000.00"
Total Investment Amount,"1,739,395.66"
Total Investment Final Value,"4,538,130.57"
Total Investment Profit After Tax,"1,498,935.52"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"6,873.04"
Weighted Cost (should be ~0),0.78
Weighted Investment Profit,"716,605.12"
Weighted Calculation Converged,Yes
