Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),132
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,115950.33
Extraction Timestamp,20250727_151335
Monthly Income,"12,000.00"
Total Investment Amount,"398,548.98"
Total Investment Final Value,"593,804.55"
Total Investment Profit After Tax,"93,571.14"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"6,966.89"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"185,451.00"
Weighted Calculation Converged,Yes
