Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),336
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,427158.95
Extraction Timestamp,20250727_171500
Monthly Income,"12,000.00"
Total Investment Amount,"2,036,716.10"
Total Investment Final Value,"6,670,113.64"
Total Investment Profit After Tax,"2,566,543.93"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"6,981.17"
Weighted Cost (should be ~0),-0.54
Weighted Investment Profit,"995,283.36"
Weighted Calculation Converged,Yes
