Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),108
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,145876.24
Extraction Timestamp,20250727_183146
Monthly Income,"12,000.00"
Total Investment Amount,"43,343.62"
Total Investment Final Value,"56,872.77"
Total Investment Profit After Tax,"6,324.79"
Effective Annual Return After Tax,2.63%
Weighted Monthly Payment (30 years),"8,085.91"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"252,656.44"
Weighted Calculation Converged,Yes
