Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),348
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,711879.82
Extraction Timestamp,20250727_181004
Monthly Income,"12,000.00"
Total Investment Amount,"1,814,989.65"
Total Investment Final Value,"6,208,720.27"
Total Investment Profit After Tax,"2,452,111.01"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"8,458.70"
Weighted Cost (should be ~0),-0.84
Weighted Investment Profit,"1,361,009.51"
Weighted Calculation Converged,Yes
