Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),360
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,851599.38
Extraction Timestamp,20250728_095140
Monthly Income,"12,000.00"
Total Investment Amount,"2,264,220.95"
Total Investment Final Value,"7,150,126.42"
Total Investment Profit After Tax,"2,717,821.01"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"7,934.87"
Weighted Cost (should be ~0),0.39
Weighted Investment Profit,"1,055,779.44"
Weighted Calculation Converged,Yes
