Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,464560.67
Extraction Timestamp,20250727_195818
Monthly Income,"12,000.00"
Total Investment Amount,"800,331.92"
Total Investment Final Value,"1,599,614.22"
Total Investment Profit After Tax,"407,764.17"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"8,671.82"
Weighted Cost (should be ~0),0.94
Weighted Investment Profit,"791,669.02"
Weighted Calculation Converged,Yes
