Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,732404.89
Extraction Timestamp,20250727_173732
Monthly Income,"12,000.00"
Total Investment Amount,"1,018,121.72"
Total Investment Final Value,"2,374,435.45"
Total Investment Profit After Tax,"714,175.13"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"9,634.26"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"1,149,877.95"
Weighted Calculation Converged,Yes
