Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),312
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,860464.22
Extraction Timestamp,20250728_100110
Monthly Income,"12,000.00"
Total Investment Amount,"1,571,160.32"
Total Investment Final Value,"4,181,843.01"
Total Investment Profit After Tax,"1,411,756.71"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"9,074.87"
Weighted Cost (should be ~0),-0.49
Weighted Investment Profit,"1,172,839.19"
Weighted Calculation Converged,Yes
