Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),300
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,964918.56
Extraction Timestamp,20250727_194519
Monthly Income,"12,000.00"
Total Investment Amount,"1,185,834.36"
Total Investment Final Value,"3,071,407.06"
Total Investment Profit After Tax,"1,014,389.88"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"10,286.63"
Weighted Cost (should be ~0),-0.65
Weighted Investment Profit,"1,414,165.00"
Weighted Calculation Converged,Yes
