Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),348
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,816851.07
Extraction Timestamp,20250727_174105
Monthly Income,"12,000.00"
Total Investment Amount,"1,534,019.43"
Total Investment Final Value,"5,513,968.37"
Total Investment Profit After Tax,"2,229,144.80"
Effective Annual Return After Tax,3.99%
Weighted Monthly Payment (30 years),"9,421.39"
Weighted Cost (should be ~0),0.99
Weighted Investment Profit,"1,641,981.56"
Weighted Calculation Converged,Yes
