Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),204
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,491264.92
Extraction Timestamp,20250727_200056
Monthly Income,"12,000.00"
Total Investment Amount,"626,657.86"
Total Investment Final Value,"1,193,924.76"
Total Investment Profit After Tax,"286,865.43"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"9,124.73"
Weighted Cost (should be ~0),0.53
Weighted Investment Profit,"821,342.67"
Weighted Calculation Converged,Yes
